瘤痢,瘤痢疙,老矫,SPI3,SPI6
211,牢力,2025-08-10,-1.15,-.88
211,牢力,2025-08-11,-1.21,-.9
211,牢力,2025-08-12,-1.2,-.93
211,牢力,2025-08-13,-.94,-.76
211,牢力,2025-08-14,-.68,-.55
211,牢力,2025-08-15,-.74,-.6
211,牢力,2025-08-16,-.8,-.62
211,牢力,2025-08-17,-.81,-.64
211,牢力,2025-08-18,-.81,-.65
211,牢力,2025-08-19,-.81,-.67
211,牢力,2025-08-20,-.85,-.72
211,牢力,2025-08-21,-.82,-.68
211,牢力,2025-08-22,-.84,-.7
211,牢力,2025-08-23,-.88,-.74
211,牢力,2025-08-24,-.92,-.77
211,牢力,2025-08-25,-.92,-.79
211,牢力,2025-08-26,-.81,-.71
211,牢力,2025-08-27,-.86,-.75
211,牢力,2025-08-28,-.9,-.79
211,牢力,2025-08-29,-.97,-.84
211,牢力,2025-08-30,-.94,-.83
211,牢力,2025-08-31,-.94,-.83
211,牢力,2025-09-01,-.77,-.69
211,牢力,2025-09-02,-.81,-.75
211,牢力,2025-09-03,-.85,-.81
211,牢力,2025-09-04,-.65,-.65
211,牢力,2025-09-05,-.68,-.68
211,牢力,2025-09-06,-.65,-.65
211,牢力,2025-09-07,-.62,-.63
211,牢力,2025-09-08,-.61,-.64
211,牢力,2025-09-09,-.61,-.64
211,牢力,2025-09-10,-.64,-.67
211,牢力,2025-09-11,-.65,-.68
211,牢力,2025-09-12,-.64,-.68
211,牢力,2025-09-13,-.34,-.42
211,牢力,2025-09-14,-.36,-.44
211,牢力,2025-09-15,-.36,-.45
211,牢力,2025-09-16,-.46,-.46
211,牢力,2025-09-17,-.1,-.15
211,牢力,2025-09-18,-.1,-.2
211,牢力,2025-09-19,-.06,-.18
211,牢力,2025-09-20,-.02,-.04
211,牢力,2025-09-21,-.03,-.06
211,牢力,2025-09-22,-.03,-.06
211,牢力,2025-09-23,-.01,-.05
211,牢力,2025-09-24,.03,-.03
211,牢力,2025-09-25,.03,-.03
211,牢力,2025-09-26,.07,-.03
211,牢力,2025-09-27,.1,-.03
211,牢力,2025-09-28,.2,.02
211,牢力,2025-09-29,.22,.01
211,牢力,2025-09-30,.27,.01
211,牢力,2025-10-01,.31,.01
211,牢力,2025-10-02,.35,0
211,牢力,2025-10-03,.38,.01
211,牢力,2025-10-04,.41,0
211,牢力,2025-10-05,.44,-.05
211,牢力,2025-10-06,.53,.02
211,牢力,2025-10-07,.57,.05
211,牢力,2025-10-08,.6,.05
211,牢力,2025-10-09,.67,.05
211,牢力,2025-10-10,.8,.14
211,牢力,2025-10-11,.92,.22
211,牢力,2025-10-12,1,.21
211,牢力,2025-10-13,1.1,.26
211,牢力,2025-10-14,1.13,.26
211,牢力,2025-10-15,1.16,.27
211,牢力,2025-10-16,1.11,.28
211,牢力,2025-10-17,.97,.3
211,牢力,2025-10-18,.99,.34
211,牢力,2025-10-19,.95,.31
211,牢力,2025-10-20,.77,.31
211,牢力,2025-10-21,.81,.32
211,牢力,2025-10-22,.86,.19
211,牢力,2025-10-23,.88,.2
211,牢力,2025-10-24,.93,.2
211,牢力,2025-10-25,.96,.21
211,牢力,2025-10-26,.99,.22
211,牢力,2025-10-27,1.02,.22
211,牢力,2025-10-28,1.03,.22
211,牢力,2025-10-29,1.05,.24
211,牢力,2025-10-30,1.05,.24
211,牢力,2025-10-31,1.06,.24
212,全玫,2023-01-01,0,0
212,全玫,2023-01-02,1.57,1.33
212,全玫,2023-01-03,.71,1.38
212,全玫,2023-01-04,-.81,1.35
212,全玫,2023-01-05,-.78,1.34
212,全玫,2023-01-06,-.72,1.36
212,全玫,2023-01-07,-.64,1.39
212,全玫,2023-01-08,-.64,1.4
212,全玫,2023-01-09,-1.01,1.46
212,全玫,2023-01-10,-.94,1.49
212,全玫,2023-01-11,-.92,1.47
212,全玫,2023-01-12,-.95,1.57
212,全玫,2023-01-13,-.05,1.52
212,全玫,2023-01-14,.01,1.54
212,全玫,2023-01-15,.3,1.57
212,全玫,2023-01-16,.32,1.64
212,全玫,2023-01-17,.35,1.67
212,全玫,2023-01-18,.37,1.71
212,全玫,2023-01-19,.39,1.74
212,全玫,2023-01-20,.41,1.74
212,全玫,2023-01-21,.43,1.67
212,全玫,2023-01-22,.47,1.72
212,全玫,2023-01-23,.47,1.68
212,全玫,2023-01-24,.5,1.67
212,全玫,2023-01-25,.53,1.69
212,全玫,2023-01-26,.54,1.71
212,全玫,2023-01-27,.59,1.76
212,全玫,2023-01-28,.68,1.79
212,全玫,2023-01-29,.72,1.81
212,全玫,2023-01-30,.73,1.83
212,全玫,2023-01-31,.76,1.81
212,全玫,2023-02-01,.73,1.82
212,全玫,2023-02-02,.74,1.83
212,全玫,2023-02-03,.74,1.77
212,全玫,2023-02-04,.75,1.8
212,全玫,2023-02-05,.81,1.84
212,全玫,2023-02-06,.87,1.89
212,全玫,2023-02-07,.93,1.94
212,全玫,2023-02-08,1.01,1.79
212,全玫,2023-02-09,1.07,1.36
212,全玫,2023-02-10,1.08,1.21
212,全玫,2023-02-11,1.09,.93
212,全玫,2023-02-12,.61,.95
212,全玫,2023-02-13,.53,.98
212,全玫,2023-02-14,.55,.97
212,全玫,2023-02-15,.4,.94
212,全玫,2023-02-16,.37,.96
212,全玫,2023-02-17,.41,.84
212,全玫,2023-02-18,.42,.86
212,全玫,2023-02-19,.46,.83
212,全玫,2023-02-20,.48,.9
212,全玫,2023-02-21,.47,.95
212,全玫,2023-02-22,.42,.95
212,全玫,2023-02-23,.41,1
212,全玫,2023-02-24,.42,1.08
212,全玫,2023-02-25,.43,1.16
212,全玫,2023-02-26,.44,1.19
212,全玫,2023-02-27,.43,1.29
212,全玫,2023-02-28,.09,1.28
212,全玫,2023-03-01,.03,1.4
212,全玫,2023-03-02,.02,1.52
212,全玫,2023-03-03,0,1.53
212,全玫,2023-03-04,0,1.49
212,全玫,2023-03-05,-.04,.54
212,全玫,2023-03-06,-.06,0
212,全玫,2023-03-07,-.05,.04
212,全玫,2023-03-08,-.05,.05
212,全玫,2023-03-09,-.06,.08
212,全玫,2023-03-10,-.06,.14
212,全玫,2023-03-11,-.08,.24
212,全玫,2023-03-12,.07,.36
212,全玫,2023-03-13,.01,.41
212,全玫,2023-03-14,.01,.46
212,全玫,2023-03-15,-.07,.5
212,全玫,2023-03-16,-.07,.51
212,全玫,2023-03-17,-.09,.58
212,全玫,2023-03-18,-.12,.64
212,全玫,2023-03-19,-.14,.69
212,全玫,2023-03-20,-.18,.79
212,全玫,2023-03-21,-.28,.92
212,全玫,2023-03-22,-.27,.93
212,全玫,2023-03-23,-.3,.93
212,全玫,2023-03-24,-.35,.99
212,全玫,2023-03-25,-.38,.98
212,全玫,2023-03-26,-.45,.98
212,全玫,2023-03-27,-.46,1
212,全玫,2023-03-28,-.46,.97
212,全玫,2023-03-29,-.49,.98
212,全玫,2023-03-30,-.51,1
212,全玫,2023-03-31,-.56,.97
212,全玫,2023-04-01,-.58,.99
212,全玫,2023-04-02,-.61,.92
212,全玫,2023-04-03,-.66,.09
212,全玫,2023-04-04,-.6,-1.08
212,全玫,2023-04-05,.21,-.51
212,全玫,2023-04-06,.17,-.5
212,全玫,2023-04-07,.07,-.52
212,全玫,2023-04-08,.06,-.52
212,全玫,2023-04-09,.03,-.79
212,全玫,2023-04-10,-.02,-.81
212,全玫,2023-04-11,0,-.78
212,全玫,2023-04-12,-.08,-.79
212,全玫,2023-04-13,-.9,-.82
212,全玫,2023-04-14,-1.01,-.84
212,全玫,2023-04-15,-1.33,-.8
212,全玫,2023-04-16,-1.34,-.8
212,全玫,2023-04-17,-1.41,-.84
212,全玫,2023-04-18,-1.44,-.85
212,全玫,2023-04-19,-1.53,-.89
212,全玫,2023-04-20,-1.55,-.91
212,全玫,2023-04-21,-1.61,-.93
212,全玫,2023-04-22,-1.68,-.98
212,全玫,2023-04-23,-1.66,-1.02
212,全玫,2023-04-24,-1.64,-.99
212,全玫,2023-04-25,-1.62,-.94
212,全玫,2023-04-26,-1.75,-1.03
212,全玫,2023-04-27,-1.78,-1.05
212,全玫,2023-04-28,-1.8,-1.02
212,全玫,2023-04-29,-1.48,-.81
212,全玫,2023-04-30,-1.49,-.84
212,全玫,2023-05-01,-1.47,-.82
212,全玫,2023-05-02,-1.46,-.76
212,全玫,2023-05-03,-1.52,-.82
212,全玫,2023-05-04,-1.52,-.83
212,全玫,2023-05-05,-1.02,-.48
212,全玫,2023-05-06,-.06,.29
212,全玫,2023-05-07,-.16,.19
212,全玫,2023-05-08,-.18,.21
212,全玫,2023-05-09,-.22,.2
212,全玫,2023-05-11,-.3,.16
212,全玫,2023-05-12,-.34,-.13
212,全玫,2023-05-13,-.43,-.26
212,全玫,2023-05-14,-.47,-.29
212,全玫,2023-05-15,-.47,-.36
212,全玫,2023-05-16,-.48,-.38
212,全玫,2023-05-17,-.49,-.38
212,全玫,2023-05-18,-.57,-.44
212,全玫,2023-05-19,-.63,-.47
212,全玫,2023-05-20,-.65,-.48
212,全玫,2023-05-21,-.65,-.49
212,全玫,2023-05-22,-.68,-.51
212,全玫,2023-05-23,-.68,-.52
212,全玫,2023-05-24,-.7,-.53
212,全玫,2023-05-25,-.74,-.57
212,全玫,2023-05-26,-.75,-.58
212,全玫,2023-05-27,-.53,-.39
212,全玫,2023-05-28,-.04,-.12
212,全玫,2023-05-29,.03,-.05
212,全玫,2023-05-30,.01,-.05
212,全玫,2023-05-31,0,-.06
212,全玫,2023-06-01,-.01,-.1
212,全玫,2023-06-02,-.04,-.13
212,全玫,2023-06-03,-.03,-.15
212,全玫,2023-06-04,-.02,-.14
212,全玫,2023-06-05,-.03,-.15
212,全玫,2023-06-06,-.05,-.18
212,全玫,2023-06-07,-.08,-.21
212,全玫,2023-06-08,-.09,-.21
212,全玫,2023-06-09,.15,.01
212,全玫,2023-06-10,.16,.03
212,全玫,2023-06-11,.16,.02
212,全玫,2023-06-12,.07,0
212,全玫,2023-06-13,.05,-.02
212,全玫,2023-06-14,.03,-.04
212,全玫,2023-06-15,.01,-.09
212,全玫,2023-06-16,.01,-.1
212,全玫,2023-06-17,-.01,-.13
212,全玫,2023-06-18,-.07,-.19
212,全玫,2023-06-19,-.09,-.22
212,全玫,2023-06-20,-.12,-.25
212,全玫,2023-06-21,.08,-.09
212,全玫,2023-06-22,.15,-.01
212,全玫,2023-06-23,.11,-.06
212,全玫,2023-06-24,.06,-.11
212,全玫,2023-06-25,-.02,-.18
212,全玫,2023-06-26,.23,.05
212,全玫,2023-06-27,.26,.08
212,全玫,2023-06-28,.24,.05
212,全玫,2023-06-29,.52,.32
212,全玫,2023-06-30,.51,.29
212,全玫,2023-07-01,.37,.17
212,全玫,2023-07-02,.29,.09
212,全玫,2023-07-03,.22,.01
212,全玫,2023-07-04,.38,.18
212,全玫,2023-07-05,.29,.28
212,全玫,2023-07-06,.26,.24
212,全玫,2023-07-07,.23,.19
212,全玫,2023-07-08,.19,.15
212,全玫,2023-07-09,.25,.19
212,全玫,2023-07-10,.23,.17
212,全玫,2023-07-11,.6,.53
212,全玫,2023-07-12,.48,.4
212,全玫,2023-07-13,.63,.41
212,全玫,2023-07-14,.76,.53
212,全玫,2023-07-15,.7,.44
212,全玫,2023-07-16,.6,.34
212,全玫,2023-07-17,.58,.33
212,全玫,2023-07-18,.78,.53
212,全玫,2023-07-19,.76,.5
212,全玫,2023-07-20,.74,.47
212,全玫,2023-07-21,.92,.65
212,全玫,2023-07-22,.87,.59
212,全玫,2023-07-23,.87,.58
212,全玫,2023-07-24,.92,.61
212,全玫,2023-07-25,.87,.56
212,全玫,2023-07-26,.94,.61
212,全玫,2023-07-27,.85,.53
212,全玫,2023-07-28,.81,.48
212,全玫,2023-07-29,.75,.45
212,全玫,2023-07-30,.74,.43
212,全玫,2023-07-31,.73,.41
212,全玫,2023-08-01,.69,.38
212,全玫,2023-08-02,.66,.34
212,全玫,2023-08-03,.6,.28
212,全玫,2023-08-04,.57,.24
212,全玫,2023-08-05,.48,.22
212,全玫,2023-08-06,.26,.18
212,全玫,2023-08-07,.23,.13
212,全玫,2023-08-08,.18,.08
212,全玫,2023-08-09,.17,.07
212,全玫,2023-08-10,.37,.25
212,全玫,2023-08-11,.36,.23
212,全玫,2023-08-12,.35,.21
212,全玫,2023-08-13,.35,.18
212,全玫,2023-08-14,.34,.16
212,全玫,2023-08-15,.29,.11
212,全玫,2023-08-16,.28,.09
212,全玫,2023-08-17,.28,.07
212,全玫,2023-08-18,.28,.06
212,全玫,2023-08-19,.26,.03
212,全玫,2023-08-20,.23,0
212,全玫,2023-08-21,.19,-.05
212,全玫,2023-08-22,.19,-.05
212,全玫,2023-08-23,.24,0
212,全玫,2023-08-24,.24,0
212,全玫,2023-08-25,.23,-.03
212,全玫,2023-08-26,.21,-.05
212,全玫,2023-08-27,.11,-.1
212,全玫,2023-08-28,-.04,-.12
212,全玫,2023-08-29,-.01,-.07
212,全玫,2023-08-30,.02,-.04
212,全玫,2023-08-31,-.01,-.07
212,全玫,2023-09-01,-.04,-.11
212,全玫,2023-09-02,-.08,-.16
212,全玫,2023-09-03,-.08,-.16
212,全玫,2023-09-04,-.1,-.17
212,全玫,2023-09-05,-.12,-.19
212,全玫,2023-09-06,-.13,-.2
212,全玫,2023-09-07,-.13,-.22
212,全玫,2023-09-08,-.14,-.22
212,全玫,2023-09-09,-.23,-.23
212,全玫,2023-09-10,-.27,-.26
212,全玫,2023-09-11,-.29,-.28
212,全玫,2023-09-12,-.29,-.31
212,全玫,2023-09-13,-.12,-.16
212,全玫,2023-09-14,-.13,-.17
212,全玫,2023-09-15,-.13,-.18
212,全玫,2023-09-16,-.13,-.18
212,全玫,2023-09-17,-.03,-.09
212,全玫,2023-09-18,-.03,-.1
212,全玫,2023-09-19,-.01,-.09
212,全玫,2023-09-20,.08,-.01
212,全玫,2023-09-21,0,-.03
212,全玫,2023-09-22,-.03,-.03
212,全玫,2023-09-23,-.02,-.03
212,全玫,2023-09-24,-.01,-.04
212,全玫,2023-09-25,.02,-.03
212,全玫,2023-09-26,0,.02
212,全玫,2023-09-27,.01,.06
212,全玫,2023-09-28,.02,.06
212,全玫,2023-09-29,-.12,.05
212,全玫,2023-09-30,-.1,.06
212,全玫,2023-10-01,-.04,.06
212,全玫,2023-10-02,0,.06
212,全玫,2023-10-03,.02,.06
212,全玫,2023-10-04,-.05,.06
212,全玫,2023-10-05,-.11,-.03
212,全玫,2023-10-06,-.1,-.03
212,全玫,2023-10-07,-.08,-.03
212,全玫,2023-10-08,-.05,-.03
212,全玫,2023-10-09,-.08,-.02
212,全玫,2023-10-10,-.08,-.02
212,全玫,2023-10-11,-.38,-.03
212,全玫,2023-10-12,-.32,-.03
212,全玫,2023-10-13,-.46,-.03
212,全玫,2023-10-14,-.6,-.02
212,全玫,2023-10-15,-.58,-.02
212,全玫,2023-10-16,-.49,-.02
212,全玫,2023-10-17,-.48,-.02
212,全玫,2023-10-18,-.77,-.02
212,全玫,2023-10-19,-.7,.01
212,全玫,2023-10-20,-.65,.02
212,全玫,2023-10-21,-.93,.02
212,全玫,2023-10-22,-.87,.02
212,全玫,2023-10-24,-.9,.04
212,全玫,2023-10-25,-.81,.03
212,全玫,2023-10-26,-.8,.11
212,全玫,2023-10-27,-.71,.11
212,全玫,2023-10-28,-.65,.11
212,全玫,2023-10-29,-.61,.07
212,全玫,2023-10-30,-.58,.08
212,全玫,2023-10-31,-.56,.08
212,全玫,2023-11-01,-.52,.08
212,全玫,2023-11-02,-.49,.08
212,全玫,2023-11-03,-.34,.14
212,全玫,2023-11-04,0,0
212,全玫,2023-11-05,-.18,.14
212,全玫,2023-11-06,.05,.12
212,全玫,2023-11-07,.11,.14
212,全玫,2023-11-08,.16,.14
212,全玫,2023-11-09,.17,.14
212,全玫,2023-11-10,-.08,.15
212,全玫,2023-11-11,-.07,.15
212,全玫,2023-11-12,-.03,.16
212,全玫,2023-11-13,0,.19
212,全玫,2023-11-14,.03,.2
212,全玫,2023-11-15,.1,.2
212,全玫,2023-11-16,.15,.22
212,全玫,2023-11-17,.18,.23
212,全玫,2023-11-18,.19,.25
212,全玫,2023-11-19,.23,.25
212,全玫,2023-11-20,.29,.26
212,全玫,2023-11-21,.35,.26
212,全玫,2023-11-22,.36,.26
212,全玫,2023-11-23,.3,.27
212,全玫,2023-11-24,.31,.27
212,全玫,2023-11-25,.35,.28
212,全玫,2023-11-26,.38,.28
212,全玫,2023-11-27,.49,.25
212,全玫,2023-11-28,.54,.14
212,全玫,2023-11-29,.44,.11
212,全玫,2023-11-30,.47,.11
212,全玫,2023-12-01,.58,.13
212,全玫,2023-12-02,.71,.14
212,全玫,2023-12-03,.73,.14
212,全玫,2023-12-04,.76,.14
212,全玫,2023-12-05,.86,.14
212,全玫,2023-12-06,.94,.17
212,全玫,2023-12-07,.98,.18
212,全玫,2023-12-08,1.01,.18
212,全玫,2023-12-09,1.07,.11
212,全玫,2023-12-10,1.21,.11
212,全玫,2023-12-11,1.48,.17
212,全玫,2023-12-12,1.54,.18
212,全玫,2023-12-13,1.25,.19
212,全玫,2023-12-14,1.46,.25
212,全玫,2023-12-15,1.76,.38
212,全玫,2023-12-16,1.67,.39
212,全玫,2023-12-17,1.71,.4
212,全玫,2023-12-18,1.74,.41
212,全玫,2023-12-19,1.88,.43
212,全玫,2023-12-20,1.81,.44
212,全玫,2023-12-21,2.03,.39
212,全玫,2023-12-22,2.03,.36
212,全玫,2023-12-23,2.05,.38
212,全玫,2023-12-24,2.19,.4
212,全玫,2023-12-25,2.12,.44
212,全玫,2023-12-26,1.87,.35
212,全玫,2023-12-27,1.73,.35
212,全玫,2023-12-28,1.72,.35
212,全玫,2023-12-29,1.77,.23
212,全玫,2023-12-30,1.9,.28
212,全玫,2023-12-31,1.95,.29
212,全玫,2024-01-01,1.96,.35
212,全玫,2024-01-02,2,.39
212,全玫,2024-01-03,2.05,.44
212,全玫,2024-01-04,1.98,.35
212,全玫,2024-01-05,2.08,.29
212,全玫,2024-01-06,2.11,.31
212,全玫,2024-01-07,2.08,.33
212,全玫,2024-01-08,2.08,.35
212,全玫,2024-01-09,2.05,.33
212,全玫,2024-01-10,2.06,.35
212,全玫,2024-01-11,2.1,.1
212,全玫,2024-01-12,2.37,.18
212,全玫,2024-01-13,2.38,.05
212,全玫,2024-01-14,2.42,-.05
212,全玫,2024-01-15,2.54,-.02
212,全玫,2024-01-16,2.6,.05
212,全玫,2024-01-17,2.72,.08
212,全玫,2024-01-18,2.68,-.15
212,全玫,2024-01-19,2.59,-.11
212,全玫,2024-01-20,2.6,-.07
212,全玫,2024-01-21,2.57,-.3
212,全玫,2024-01-22,2.66,-.23
212,全玫,2024-01-23,2.72,-.21
212,全玫,2024-01-24,2.77,-.24
212,全玫,2024-01-25,2.76,-.17
212,全玫,2024-01-26,2.46,-.24
212,全玫,2024-01-27,2.56,-.16
212,全玫,2024-01-28,2.65,-.11
212,全玫,2024-01-29,2.64,-.07
212,全玫,2024-01-30,2.65,-.04
212,全玫,2024-01-31,2.68,-.02
212,全玫,2024-02-01,2.62,.01
212,全玫,2024-02-02,2.53,.06
212,全玫,2024-02-03,2.31,.12
212,全玫,2024-02-04,2.34,.16
212,全玫,2024-02-05,2.11,.18
212,全玫,2024-02-06,1.37,.23
212,全玫,2024-02-07,1.46,.3
212,全玫,2024-02-08,1.53,.37
212,全玫,2024-02-09,1.54,.38
212,全玫,2024-02-10,1.54,.15
212,全玫,2024-02-11,1.54,.17
212,全玫,2024-02-12,1.55,.21
212,全玫,2024-02-13,1.6,.24
212,全玫,2024-02-14,1.61,.28
212,全玫,2024-02-15,1.87,.42
212,全玫,2024-02-16,1.67,.44
212,全玫,2024-02-17,1.74,.47
212,全玫,2024-02-18,1.92,.55
212,全玫,2024-02-19,2.32,.71
212,全玫,2024-02-20,2.34,.78
212,全玫,2024-02-21,2.46,.86
212,全玫,2024-02-22,2.4,.88
212,全玫,2024-02-23,2.34,.82
212,全玫,2024-02-24,2.36,.87
212,全玫,2024-02-25,2.37,.94
212,全玫,2024-02-26,2.42,.97
212,全玫,2024-02-27,2.31,1.06
212,全玫,2024-02-28,2.19,1.12
212,全玫,2024-03-02,2.11,1.33
212,全玫,2024-03-03,1.97,1.34
212,全玫,2024-03-04,1.97,1.38
212,全玫,2024-03-05,1.99,1.46
212,全玫,2024-03-06,1.96,1.5
212,全玫,2024-03-07,1.96,1.56
212,全玫,2024-03-08,1.98,1.59
212,全玫,2024-03-09,1.93,1.64
212,全玫,2024-03-10,1.92,1.79
212,全玫,2024-03-11,1.72,1.96
212,全玫,2024-03-12,1.72,2.03
212,全玫,2024-03-13,1.74,1.81
212,全玫,2024-03-14,1.5,1.85
212,全玫,2024-03-15,.84,1.86
212,全玫,2024-03-16,.78,1.77
212,全玫,2024-03-17,.77,1.79
212,全玫,2024-03-18,.78,1.8
212,全玫,2024-03-19,.79,1.9
212,全玫,2024-03-20,.8,1.83
212,全玫,2024-03-21,.8,1.97
212,全玫,2024-03-22,.92,2.06
212,全玫,2024-03-23,.92,2.1
212,全玫,2024-03-24,.88,2.17
212,全玫,2024-03-25,.98,2.17
212,全玫,2024-03-26,1.26,2.14
212,全玫,2024-03-27,1.23,2.03
212,全玫,2024-03-28,1.24,2.02
212,全玫,2024-03-29,1.23,2
212,全玫,2024-03-30,1.02,2.01
212,全玫,2024-03-31,.9,1.98
212,全玫,2024-04-01,.89,1.99
212,全玫,2024-04-02,.89,2.02
212,全玫,2024-04-03,.83,2
212,全玫,2024-04-04,.83,1.95
212,全玫,2024-04-05,.77,2.08
212,全玫,2024-04-06,.69,2.07
212,全玫,2024-04-07,.67,2.05
212,全玫,2024-04-08,.65,2
212,全玫,2024-04-09,.58,1.98
212,全玫,2024-04-10,.53,2
212,全玫,2024-04-11,.51,2.03
212,全玫,2024-04-12,.42,2.08
212,全玫,2024-04-13,.38,2.04
212,全玫,2024-04-14,.29,1.99
212,全玫,2024-04-15,.69,2.18
212,全玫,2024-04-16,.66,2.18
212,全玫,2024-04-17,.55,2.21
212,全玫,2024-04-18,.48,2.2
212,全玫,2024-04-20,.35,2.02
212,全玫,2024-04-21,.42,2.05
212,全玫,2024-04-22,.37,2.06
212,全玫,2024-04-23,.32,2.03
212,全玫,2024-04-24,.45,2.03
212,全玫,2024-04-25,.41,1.98
212,全玫,2024-04-26,.34,1.76
212,全玫,2024-04-27,.31,1.78
212,全玫,2024-04-28,.26,1.74
212,全玫,2024-04-29,.2,1.7
212,全玫,2024-04-30,.15,1.7
212,全玫,2024-05-01,.13,1.67
212,全玫,2024-05-02,.11,1.59
212,全玫,2024-05-03,.06,1.4
212,全玫,2024-05-04,.06,1.41
212,全玫,2024-05-05,.44,1.49
212,全玫,2024-05-06,.44,1
212,全玫,2024-05-07,.34,.91
212,全玫,2024-05-08,.32,.92
212,全玫,2024-05-09,.29,.89
212,全玫,2024-05-10,.27,.88
212,全玫,2024-05-11,.49,1.08
212,全玫,2024-05-12,.44,1.06
212,全玫,2024-05-13,.32,.9
212,全玫,2024-05-14,.27,.86
212,全玫,2024-05-15,.54,1.24
212,全玫,2024-05-16,.52,1.14
212,全玫,2024-05-17,.46,1.05
212,全玫,2024-05-18,.25,1
212,全玫,2024-05-19,-.07,.99
212,全玫,2024-05-20,-.1,.98
212,全玫,2024-05-21,-.21,.97
212,全玫,2024-05-22,-.28,.97
212,全玫,2024-05-23,-.29,.95
212,全玫,2024-05-24,-.33,.92
212,全玫,2024-05-25,-.41,.88
212,全玫,2024-05-26,-.32,.94
212,全玫,2024-05-27,-.33,.9
212,全玫,2024-05-28,-.34,.87
212,全玫,2024-05-29,-.35,.88
212,全玫,2024-05-30,-.36,.86
212,全玫,2024-05-31,-.37,.84
212,全玫,2024-06-01,-.4,.81
212,全玫,2024-06-02,-.42,.75
212,全玫,2024-06-03,-.41,.73
212,全玫,2024-06-04,-.41,.74
212,全玫,2024-06-05,-.43,.73
212,全玫,2024-06-06,-.28,.8
212,全玫,2024-06-07,-.31,.79
212,全玫,2024-06-08,-.35,.75
212,全玫,2024-06-09,-.33,.73
212,全玫,2024-06-10,-.36,.69
212,全玫,2024-06-11,-.36,.51
212,全玫,2024-06-12,-.39,.48
212,全玫,2024-06-13,-.41,.46
212,全玫,2024-06-14,-.21,.43
212,全玫,2024-06-15,-.14,.14
212,全玫,2024-06-16,-.15,.11
212,全玫,2024-06-17,-.17,.09
212,全玫,2024-06-18,-.24,.04
212,全玫,2024-06-19,-.29,0
212,全玫,2024-06-20,-.32,-.03
212,全玫,2024-06-21,-.37,-.08
212,全玫,2024-06-22,-.26,.06
212,全玫,2024-06-23,-.15,.14
212,全玫,2024-06-24,-.18,.09
212,全玫,2024-06-25,-.33,.01
212,全玫,2024-06-26,-.55,-.06
212,全玫,2024-06-27,-.58,-.11
212,全玫,2024-06-28,-.63,-.13
212,全玫,2024-06-29,-.41,.01
212,全玫,2024-06-30,-.18,.08
212,全玫,2024-07-01,-.27,-.01
212,全玫,2024-07-02,.12,.32
212,全玫,2024-07-03,.11,.29
212,全玫,2024-07-04,.09,.27
212,全玫,2024-07-05,.12,.27
212,全玫,2024-07-06,.15,.27
212,全玫,2024-07-07,.19,.3
212,全玫,2024-07-08,.28,.38
212,全玫,2024-07-09,.17,.26
212,全玫,2024-07-10,.2,.27
212,全玫,2024-07-11,.14,.21
212,全玫,2024-07-12,.05,.1
212,全玫,2024-07-13,0,.04
212,全玫,2024-07-14,-.05,-.03
212,全玫,2024-07-15,-.25,-.11
212,全玫,2024-07-16,-.24,-.12
212,全玫,2024-07-17,.01,.08
212,全玫,2024-07-18,.36,.39
212,全玫,2024-07-19,.33,.36
212,全玫,2024-07-20,.35,.39
212,全玫,2024-07-21,.33,.35
212,全玫,2024-07-22,.32,.33
212,全玫,2024-07-23,.45,.46
212,全玫,2024-07-24,.45,.49
212,全玫,2024-07-25,.42,.45
212,全玫,2024-07-26,.48,.49
